# timesteps,(%) wins,(%) losses,(%) draws,(%) invalid
1000, 47.0, 47.0, 6.0, 0.0
2000, 43.0, 55.0, 2.0, 0.0
3000, 50.0, 47.0, 3.0, 0.0
4000, 47.0, 49.0, 4.0, 0.0
5000, 49.0, 48.0, 3.0, 0.0
6000, 50.0, 49.0, 1.0, 0.0
7000, 48.0, 51.0, 1.0, 0.0
8000, 49.0, 48.0, 3.0, 0.0
9000, 53.0, 47.0, 0.0, 0.0
10000, 41.0, 56.0, 3.0, 0.0
11000, 45.0, 53.0, 2.0, 0.0
12000, 44.0, 55.0, 1.0, 0.0
13000, 43.0, 53.0, 4.0, 0.0
14000, 44.0, 51.0, 5.0, 0.0
15000, 51.0, 47.0, 2.0, 0.0
16000, 55.0, 42.0, 3.0, 0.0
17000, 49.0, 48.0, 3.0, 0.0
18000, 55.0, 44.0, 1.0, 0.0
19000, 44.0, 54.0, 2.0, 0.0
20000, 45.0, 54.0, 1.0, 0.0
21000, 47.0, 52.0, 1.0, 0.0
22000, 39.0, 58.0, 3.0, 0.0
23000, 50.0, 48.0, 2.0, 0.0
24000, 45.0, 54.0, 1.0, 0.0
25000, 52.0, 43.0, 5.0, 0.0
26000, 55.0, 43.0, 2.0, 0.0
27000, 47.0, 50.0, 3.0, 0.0
28000, 55.0, 43.0, 2.0, 0.0
29000, 43.0, 55.0, 2.0, 0.0
30000, 50.0, 47.0, 3.0, 0.0
31000, 50.0, 49.0, 1.0, 0.0
32000, 49.0, 51.0, 0.0, 0.0
33000, 54.0, 45.0, 1.0, 0.0
34000, 43.0, 56.0, 1.0, 0.0
35000, 58.0, 37.0, 5.0, 0.0
36000, 43.0, 55.0, 2.0, 0.0
37000, 46.0, 51.0, 3.0, 0.0
38000, 48.0, 48.0, 4.0, 0.0
39000, 50.0, 49.0, 1.0, 0.0
40000, 52.0, 45.0, 3.0, 0.0
41000, 50.0, 47.0, 3.0, 0.0
42000, 59.0, 37.0, 4.0, 0.0
43000, 52.0, 45.0, 3.0, 0.0
44000, 48.0, 51.0, 1.0, 0.0
45000, 45.0, 54.0, 1.0, 0.0
46000, 54.0, 45.0, 1.0, 0.0
47000, 54.0, 46.0, 0.0, 0.0
48000, 48.0, 49.0, 3.0, 0.0
49000, 45.0, 52.0, 3.0, 0.0
50000, 56.0, 42.0, 2.0, 0.0
51000, 46.0, 53.0, 1.0, 0.0
52000, 60.0, 39.0, 1.0, 0.0
53000, 46.0, 53.0, 1.0, 0.0
54000, 55.0, 41.0, 4.0, 0.0
55000, 47.0, 53.0, 0.0, 0.0
56000, 44.0, 55.0, 1.0, 0.0
57000, 51.0, 49.0, 0.0, 0.0
58000, 56.0, 44.0, 0.0, 0.0
59000, 50.0, 49.0, 1.0, 0.0
60000, 57.0, 41.0, 2.0, 0.0
61000, 47.0, 51.0, 2.0, 0.0
62000, 52.0, 47.0, 1.0, 0.0
63000, 59.0, 39.0, 2.0, 0.0
64000, 49.0, 49.0, 2.0, 0.0
65000, 52.0, 47.0, 1.0, 0.0
66000, 57.0, 40.0, 3.0, 0.0
67000, 49.0, 48.0, 3.0, 0.0
68000, 53.0, 46.0, 1.0, 0.0
69000, 49.0, 48.0, 3.0, 0.0
70000, 52.0, 45.0, 3.0, 0.0
71000, 53.0, 44.0, 3.0, 0.0
72000, 58.0, 40.0, 2.0, 0.0
73000, 48.0, 49.0, 3.0, 0.0
74000, 54.0, 44.0, 2.0, 0.0
75000, 61.0, 38.0, 1.0, 0.0
76000, 55.0, 45.0, 0.0, 0.0
77000, 52.0, 45.0, 3.0, 0.0
78000, 55.0, 42.0, 3.0, 0.0
79000, 48.0, 49.0, 3.0, 0.0
80000, 59.0, 38.0, 3.0, 0.0
81000, 49.0, 50.0, 1.0, 0.0
82000, 53.0, 46.0, 1.0, 0.0
83000, 51.0, 47.0, 2.0, 0.0
84000, 57.0, 38.0, 5.0, 0.0
85000, 55.0, 43.0, 2.0, 0.0
86000, 53.0, 44.0, 3.0, 0.0
87000, 56.0, 43.0, 1.0, 0.0
88000, 54.0, 44.0, 2.0, 0.0
89000, 54.0, 45.0, 1.0, 0.0
90000, 54.0, 43.0, 3.0, 0.0
91000, 50.0, 49.0, 1.0, 0.0
92000, 47.0, 50.0, 3.0, 0.0
93000, 58.0, 41.0, 1.0, 0.0
94000, 54.0, 45.0, 1.0, 0.0
95000, 57.0, 38.0, 5.0, 0.0
96000, 57.0, 43.0, 0.0, 0.0
97000, 46.0, 53.0, 1.0, 0.0
98000, 48.0, 50.0, 2.0, 0.0
99000, 59.0, 38.0, 3.0, 0.0
100000, 60.0, 38.0, 2.0, 0.0
101000, 53.0, 46.0, 1.0, 0.0
102000, 52.0, 47.0, 1.0, 0.0
103000, 56.0, 42.0, 2.0, 0.0
104000, 52.0, 47.0, 1.0, 0.0
105000, 60.0, 39.0, 1.0, 0.0
106000, 47.0, 51.0, 2.0, 0.0
107000, 57.0, 41.0, 2.0, 0.0
108000, 55.0, 38.0, 7.0, 0.0
109000, 53.0, 46.0, 1.0, 0.0
110000, 49.0, 46.0, 5.0, 0.0
111000, 48.0, 50.0, 2.0, 0.0
112000, 58.0, 41.0, 1.0, 0.0
113000, 52.0, 42.0, 6.0, 0.0
114000, 56.0, 43.0, 1.0, 0.0
115000, 63.0, 37.0, 0.0, 0.0
116000, 61.0, 37.0, 2.0, 0.0
117000, 57.0, 39.0, 4.0, 0.0
118000, 64.0, 34.0, 2.0, 0.0
119000, 57.0, 43.0, 0.0, 0.0
120000, 55.0, 42.0, 3.0, 0.0
121000, 64.0, 34.0, 2.0, 0.0
122000, 64.0, 33.0, 3.0, 0.0
123000, 56.0, 44.0, 0.0, 0.0
124000, 54.0, 44.0, 2.0, 0.0
125000, 59.0, 38.0, 3.0, 0.0
126000, 60.0, 37.0, 3.0, 0.0
127000, 54.0, 44.0, 2.0, 0.0
128000, 50.0, 48.0, 2.0, 0.0
129000, 49.0, 50.0, 1.0, 0.0
130000, 61.0, 38.0, 1.0, 0.0
131000, 46.0, 52.0, 2.0, 0.0
132000, 54.0, 46.0, 0.0, 0.0
133000, 48.0, 50.0, 2.0, 0.0
134000, 57.0, 41.0, 2.0, 0.0
135000, 59.0, 38.0, 3.0, 0.0
136000, 56.0, 38.0, 6.0, 0.0
137000, 61.0, 39.0, 0.0, 0.0
138000, 45.0, 54.0, 1.0, 0.0
139000, 45.0, 53.0, 2.0, 0.0
140000, 59.0, 40.0, 1.0, 0.0
141000, 55.0, 43.0, 2.0, 0.0
142000, 50.0, 49.0, 1.0, 0.0
143000, 54.0, 45.0, 1.0, 0.0
144000, 50.0, 49.0, 1.0, 0.0
145000, 50.0, 46.0, 4.0, 0.0
146000, 54.0, 45.0, 1.0, 0.0
147000, 58.0, 40.0, 2.0, 0.0
148000, 50.0, 48.0, 2.0, 0.0
149000, 65.0, 33.0, 2.0, 0.0
150000, 55.0, 43.0, 2.0, 0.0
151000, 55.0, 43.0, 2.0, 0.0
152000, 55.0, 44.0, 1.0, 0.0
153000, 56.0, 42.0, 2.0, 0.0
154000, 62.0, 35.0, 3.0, 0.0
155000, 52.0, 47.0, 1.0, 0.0
156000, 56.0, 42.0, 2.0, 0.0
157000, 55.0, 45.0, 0.0, 0.0
158000, 56.0, 41.0, 3.0, 0.0
159000, 57.0, 42.0, 1.0, 0.0
160000, 53.0, 46.0, 1.0, 0.0
161000, 59.0, 41.0, 0.0, 0.0
162000, 61.0, 37.0, 2.0, 0.0
163000, 61.0, 39.0, 0.0, 0.0
164000, 51.0, 49.0, 0.0, 0.0
165000, 54.0, 45.0, 1.0, 0.0
166000, 49.0, 47.0, 4.0, 0.0
167000, 52.0, 45.0, 3.0, 0.0
168000, 62.0, 36.0, 2.0, 0.0
169000, 51.0, 46.0, 3.0, 0.0
170000, 56.0, 42.0, 2.0, 0.0
171000, 58.0, 37.0, 5.0, 0.0
172000, 58.0, 39.0, 3.0, 0.0
173000, 60.0, 38.0, 2.0, 0.0
174000, 60.0, 40.0, 0.0, 0.0
175000, 52.0, 44.0, 4.0, 0.0
176000, 55.0, 44.0, 1.0, 0.0
177000, 55.0, 43.0, 2.0, 0.0
178000, 58.0, 40.0, 2.0, 0.0
179000, 60.0, 39.0, 1.0, 0.0
180000, 51.0, 47.0, 2.0, 0.0
181000, 56.0, 40.0, 4.0, 0.0
182000, 60.0, 39.0, 1.0, 0.0
183000, 67.0, 31.0, 2.0, 0.0
184000, 60.0, 39.0, 1.0, 0.0
185000, 44.0, 56.0, 0.0, 0.0
186000, 60.0, 39.0, 1.0, 0.0
187000, 53.0, 45.0, 2.0, 0.0
188000, 62.0, 38.0, 0.0, 0.0
189000, 57.0, 41.0, 2.0, 0.0
190000, 67.0, 31.0, 2.0, 0.0
191000, 59.0, 40.0, 1.0, 0.0
192000, 59.0, 40.0, 1.0, 0.0
193000, 47.0, 51.0, 2.0, 0.0
194000, 57.0, 41.0, 2.0, 0.0
195000, 68.0, 31.0, 1.0, 0.0
196000, 52.0, 46.0, 2.0, 0.0
197000, 57.0, 41.0, 2.0, 0.0
198000, 65.0, 33.0, 2.0, 0.0
199000, 55.0, 44.0, 1.0, 0.0
200000, 59.0, 38.0, 3.0, 0.0
201000, 57.0, 43.0, 0.0, 0.0
202000, 57.0, 42.0, 1.0, 0.0
203000, 61.0, 37.0, 2.0, 0.0
204000, 47.0, 52.0, 1.0, 0.0
205000, 55.0, 44.0, 1.0, 0.0
206000, 51.0, 45.0, 4.0, 0.0
207000, 58.0, 41.0, 1.0, 0.0
208000, 62.0, 33.0, 5.0, 0.0
209000, 59.0, 38.0, 3.0, 0.0
210000, 57.0, 40.0, 3.0, 0.0
211000, 54.0, 44.0, 2.0, 0.0
212000, 62.0, 36.0, 2.0, 0.0
213000, 55.0, 41.0, 4.0, 0.0
214000, 57.0, 42.0, 1.0, 0.0
215000, 54.0, 45.0, 1.0, 0.0
216000, 63.0, 35.0, 2.0, 0.0
217000, 51.0, 49.0, 0.0, 0.0
218000, 69.0, 29.0, 2.0, 0.0
219000, 61.0, 37.0, 2.0, 0.0
220000, 49.0, 49.0, 2.0, 0.0
221000, 62.0, 37.0, 1.0, 0.0
222000, 62.0, 35.0, 3.0, 0.0
223000, 59.0, 35.0, 6.0, 0.0
224000, 68.0, 30.0, 2.0, 0.0
225000, 58.0, 40.0, 2.0, 0.0
226000, 60.0, 40.0, 0.0, 0.0
227000, 45.0, 48.0, 7.0, 0.0
228000, 59.0, 38.0, 3.0, 0.0
229000, 65.0, 33.0, 2.0, 0.0
230000, 64.0, 34.0, 2.0, 0.0
231000, 58.0, 41.0, 1.0, 0.0
232000, 57.0, 38.0, 5.0, 0.0
233000, 65.0, 35.0, 0.0, 0.0
234000, 54.0, 45.0, 1.0, 0.0
235000, 61.0, 39.0, 0.0, 0.0
236000, 55.0, 45.0, 0.0, 0.0
237000, 62.0, 37.0, 1.0, 0.0
238000, 57.0, 42.0, 1.0, 0.0
239000, 56.0, 44.0, 0.0, 0.0
240000, 55.0, 41.0, 4.0, 0.0
241000, 63.0, 37.0, 0.0, 0.0
242000, 56.0, 42.0, 2.0, 0.0
243000, 60.0, 39.0, 1.0, 0.0
244000, 58.0, 40.0, 2.0, 0.0
245000, 63.0, 35.0, 2.0, 0.0
246000, 58.0, 42.0, 0.0, 0.0
247000, 62.0, 36.0, 2.0, 0.0
248000, 61.0, 37.0, 2.0, 0.0
249000, 56.0, 41.0, 3.0, 0.0
250000, 59.0, 39.0, 2.0, 0.0
251000, 57.0, 42.0, 1.0, 0.0
252000, 63.0, 36.0, 1.0, 0.0
253000, 66.0, 30.0, 4.0, 0.0
254000, 65.0, 33.0, 2.0, 0.0
255000, 49.0, 51.0, 0.0, 0.0
256000, 56.0, 43.0, 1.0, 0.0
257000, 64.0, 32.0, 4.0, 0.0
258000, 57.0, 41.0, 2.0, 0.0
259000, 57.0, 40.0, 3.0, 0.0
260000, 62.0, 34.0, 4.0, 0.0
261000, 54.0, 43.0, 3.0, 0.0
262000, 59.0, 40.0, 1.0, 0.0
263000, 50.0, 47.0, 3.0, 0.0
264000, 59.0, 39.0, 2.0, 0.0
265000, 58.0, 40.0, 2.0, 0.0
266000, 51.0, 44.0, 5.0, 0.0
267000, 60.0, 40.0, 0.0, 0.0
268000, 62.0, 35.0, 3.0, 0.0
269000, 56.0, 40.0, 4.0, 0.0
270000, 62.0, 37.0, 1.0, 0.0
271000, 58.0, 39.0, 3.0, 0.0
272000, 54.0, 43.0, 3.0, 0.0
273000, 58.0, 38.0, 4.0, 0.0
274000, 53.0, 44.0, 3.0, 0.0
275000, 74.0, 26.0, 0.0, 0.0
276000, 58.0, 40.0, 2.0, 0.0
277000, 58.0, 39.0, 3.0, 0.0
278000, 56.0, 42.0, 2.0, 0.0
279000, 63.0, 35.0, 2.0, 0.0
280000, 59.0, 37.0, 4.0, 0.0
281000, 56.0, 40.0, 4.0, 0.0
282000, 71.0, 25.0, 4.0, 0.0
283000, 57.0, 40.0, 3.0, 0.0
284000, 61.0, 35.0, 4.0, 0.0
285000, 60.0, 37.0, 3.0, 0.0
286000, 62.0, 37.0, 1.0, 0.0
287000, 63.0, 35.0, 2.0, 0.0
288000, 67.0, 31.0, 2.0, 0.0
289000, 62.0, 36.0, 2.0, 0.0
290000, 62.0, 34.0, 4.0, 0.0
291000, 65.0, 35.0, 0.0, 0.0
292000, 60.0, 38.0, 2.0, 0.0
293000, 65.0, 35.0, 0.0, 0.0
294000, 62.0, 34.0, 4.0, 0.0
295000, 59.0, 40.0, 1.0, 0.0
296000, 63.0, 30.0, 7.0, 0.0
297000, 62.0, 36.0, 2.0, 0.0
298000, 53.0, 47.0, 0.0, 0.0
299000, 61.0, 33.0, 6.0, 0.0
300000, 64.0, 32.0, 4.0, 0.0
301000, 63.0, 37.0, 0.0, 0.0
302000, 65.0, 33.0, 2.0, 0.0
303000, 64.0, 35.0, 1.0, 0.0
304000, 64.0, 35.0, 1.0, 0.0
305000, 60.0, 38.0, 2.0, 0.0
306000, 67.0, 32.0, 1.0, 0.0
307000, 63.0, 37.0, 0.0, 0.0
308000, 55.0, 43.0, 2.0, 0.0
309000, 60.0, 39.0, 1.0, 0.0
310000, 69.0, 31.0, 0.0, 0.0
311000, 66.0, 34.0, 0.0, 0.0
312000, 51.0, 47.0, 2.0, 0.0
313000, 63.0, 37.0, 0.0, 0.0
314000, 59.0, 38.0, 3.0, 0.0
315000, 55.0, 44.0, 1.0, 0.0
316000, 58.0, 40.0, 2.0, 0.0
317000, 63.0, 33.0, 4.0, 0.0
318000, 69.0, 28.0, 3.0, 0.0
319000, 65.0, 32.0, 3.0, 0.0
320000, 59.0, 39.0, 2.0, 0.0
321000, 68.0, 31.0, 1.0, 0.0
322000, 60.0, 33.0, 7.0, 0.0
323000, 65.0, 32.0, 3.0, 0.0
324000, 58.0, 41.0, 1.0, 0.0
325000, 59.0, 39.0, 2.0, 0.0
326000, 63.0, 36.0, 1.0, 0.0
327000, 63.0, 35.0, 2.0, 0.0
328000, 66.0, 34.0, 0.0, 0.0
329000, 65.0, 35.0, 0.0, 0.0
330000, 58.0, 41.0, 1.0, 0.0
331000, 59.0, 40.0, 1.0, 0.0
332000, 62.0, 37.0, 1.0, 0.0
333000, 61.0, 37.0, 2.0, 0.0
334000, 60.0, 36.0, 4.0, 0.0
335000, 62.0, 37.0, 1.0, 0.0
336000, 61.0, 37.0, 2.0, 0.0
337000, 56.0, 44.0, 0.0, 0.0
338000, 64.0, 36.0, 0.0, 0.0
339000, 50.0, 47.0, 3.0, 0.0
340000, 67.0, 32.0, 1.0, 0.0
341000, 70.0, 29.0, 1.0, 0.0
342000, 64.0, 36.0, 0.0, 0.0
343000, 72.0, 28.0, 0.0, 0.0
344000, 69.0, 30.0, 1.0, 0.0
345000, 73.0, 26.0, 1.0, 0.0
346000, 70.0, 29.0, 1.0, 0.0
347000, 68.0, 31.0, 1.0, 0.0
348000, 58.0, 38.0, 4.0, 0.0
349000, 69.0, 28.0, 3.0, 0.0
350000, 62.0, 35.0, 3.0, 0.0
351000, 59.0, 40.0, 1.0, 0.0
352000, 64.0, 35.0, 1.0, 0.0
353000, 55.0, 42.0, 3.0, 0.0
354000, 69.0, 29.0, 2.0, 0.0
355000, 66.0, 33.0, 1.0, 0.0
356000, 67.0, 32.0, 1.0, 0.0
357000, 64.0, 33.0, 3.0, 0.0
358000, 64.0, 36.0, 0.0, 0.0
359000, 63.0, 36.0, 1.0, 0.0
360000, 63.0, 35.0, 2.0, 0.0
361000, 65.0, 32.0, 3.0, 0.0
362000, 65.0, 35.0, 0.0, 0.0
363000, 55.0, 43.0, 2.0, 0.0
364000, 65.0, 33.0, 2.0, 0.0
365000, 63.0, 35.0, 2.0, 0.0
366000, 67.0, 32.0, 1.0, 0.0
367000, 60.0, 40.0, 0.0, 0.0
368000, 62.0, 34.0, 4.0, 0.0
369000, 61.0, 38.0, 1.0, 0.0
370000, 60.0, 36.0, 4.0, 0.0
371000, 66.0, 32.0, 2.0, 0.0
372000, 64.0, 31.0, 5.0, 0.0
373000, 61.0, 37.0, 2.0, 0.0
374000, 65.0, 31.0, 4.0, 0.0
375000, 72.0, 26.0, 2.0, 0.0
376000, 60.0, 37.0, 3.0, 0.0
377000, 64.0, 36.0, 0.0, 0.0
378000, 59.0, 40.0, 1.0, 0.0
379000, 58.0, 41.0, 1.0, 0.0
380000, 58.0, 37.0, 5.0, 0.0
381000, 59.0, 38.0, 3.0, 0.0
382000, 61.0, 39.0, 0.0, 0.0
383000, 55.0, 40.0, 5.0, 0.0
384000, 66.0, 33.0, 1.0, 0.0
385000, 72.0, 26.0, 2.0, 0.0
386000, 65.0, 34.0, 1.0, 0.0
387000, 61.0, 35.0, 4.0, 0.0
388000, 77.0, 23.0, 0.0, 0.0
389000, 69.0, 28.0, 3.0, 0.0
390000, 71.0, 26.0, 3.0, 0.0
391000, 69.0, 29.0, 2.0, 0.0
392000, 70.0, 29.0, 1.0, 0.0
393000, 59.0, 39.0, 2.0, 0.0
394000, 63.0, 35.0, 2.0, 0.0
395000, 72.0, 26.0, 2.0, 0.0
396000, 75.0, 24.0, 1.0, 0.0
397000, 64.0, 35.0, 1.0, 0.0
398000, 69.0, 29.0, 2.0, 0.0
399000, 67.0, 32.0, 1.0, 0.0
400000, 73.0, 27.0, 0.0, 0.0
401000, 60.0, 39.0, 1.0, 0.0
402000, 67.0, 32.0, 1.0, 0.0
403000, 69.0, 30.0, 1.0, 0.0
404000, 67.0, 33.0, 0.0, 0.0
405000, 65.0, 34.0, 1.0, 0.0
406000, 71.0, 28.0, 1.0, 0.0
407000, 62.0, 34.0, 4.0, 0.0
408000, 62.0, 36.0, 2.0, 0.0
409000, 71.0, 27.0, 2.0, 0.0
410000, 68.0, 30.0, 2.0, 0.0
411000, 58.0, 40.0, 2.0, 0.0
412000, 64.0, 35.0, 1.0, 0.0
413000, 68.0, 29.0, 3.0, 0.0
414000, 66.0, 31.0, 3.0, 0.0
415000, 63.0, 35.0, 2.0, 0.0
416000, 70.0, 28.0, 2.0, 0.0
417000, 62.0, 35.0, 3.0, 0.0
418000, 63.0, 34.0, 3.0, 0.0
419000, 66.0, 34.0, 0.0, 0.0
420000, 58.0, 41.0, 1.0, 0.0
421000, 55.0, 41.0, 4.0, 0.0
422000, 73.0, 26.0, 1.0, 0.0
423000, 72.0, 27.0, 1.0, 0.0
424000, 62.0, 36.0, 2.0, 0.0
425000, 64.0, 33.0, 3.0, 0.0
426000, 74.0, 24.0, 2.0, 0.0
427000, 59.0, 36.0, 5.0, 0.0
428000, 60.0, 38.0, 2.0, 0.0
429000, 57.0, 40.0, 3.0, 0.0
430000, 70.0, 27.0, 3.0, 0.0
431000, 62.0, 38.0, 0.0, 0.0
432000, 64.0, 34.0, 2.0, 0.0
433000, 65.0, 32.0, 3.0, 0.0
434000, 55.0, 44.0, 1.0, 0.0
435000, 61.0, 36.0, 3.0, 0.0
436000, 68.0, 30.0, 2.0, 0.0
437000, 66.0, 32.0, 2.0, 0.0
438000, 57.0, 40.0, 3.0, 0.0
439000, 64.0, 34.0, 2.0, 0.0
440000, 61.0, 37.0, 2.0, 0.0
441000, 57.0, 43.0, 0.0, 0.0
442000, 75.0, 24.0, 1.0, 0.0
443000, 57.0, 41.0, 2.0, 0.0
444000, 60.0, 38.0, 2.0, 0.0
445000, 60.0, 36.0, 4.0, 0.0
446000, 68.0, 30.0, 2.0, 0.0
447000, 64.0, 34.0, 2.0, 0.0
448000, 71.0, 27.0, 2.0, 0.0
449000, 70.0, 30.0, 0.0, 0.0
450000, 60.0, 39.0, 1.0, 0.0
451000, 72.0, 27.0, 1.0, 0.0
452000, 71.0, 29.0, 0.0, 0.0
453000, 66.0, 32.0, 2.0, 0.0
454000, 61.0, 36.0, 3.0, 0.0
455000, 68.0, 30.0, 2.0, 0.0
456000, 67.0, 32.0, 1.0, 0.0
457000, 63.0, 34.0, 3.0, 0.0
458000, 67.0, 33.0, 0.0, 0.0
459000, 66.0, 30.0, 4.0, 0.0
460000, 65.0, 34.0, 1.0, 0.0
461000, 62.0, 37.0, 1.0, 0.0
462000, 69.0, 28.0, 3.0, 0.0
463000, 63.0, 35.0, 2.0, 0.0
464000, 62.0, 36.0, 2.0, 0.0
465000, 66.0, 29.0, 5.0, 0.0
466000, 72.0, 25.0, 3.0, 0.0
467000, 60.0, 36.0, 4.0, 0.0
468000, 62.0, 36.0, 2.0, 0.0
469000, 72.0, 27.0, 1.0, 0.0
470000, 71.0, 26.0, 3.0, 0.0
471000, 64.0, 36.0, 0.0, 0.0
472000, 64.0, 34.0, 2.0, 0.0
473000, 65.0, 35.0, 0.0, 0.0
474000, 61.0, 31.0, 8.0, 0.0
475000, 72.0, 27.0, 1.0, 0.0
476000, 68.0, 30.0, 2.0, 0.0
477000, 73.0, 25.0, 2.0, 0.0
478000, 66.0, 32.0, 2.0, 0.0
479000, 64.0, 33.0, 3.0, 0.0
480000, 70.0, 26.0, 4.0, 0.0
481000, 64.0, 35.0, 1.0, 0.0
482000, 63.0, 36.0, 1.0, 0.0
483000, 59.0, 39.0, 2.0, 0.0
484000, 67.0, 33.0, 0.0, 0.0
485000, 67.0, 32.0, 1.0, 0.0
486000, 68.0, 32.0, 0.0, 0.0
487000, 67.0, 31.0, 2.0, 0.0
488000, 63.0, 33.0, 4.0, 0.0
489000, 71.0, 29.0, 0.0, 0.0
490000, 72.0, 25.0, 3.0, 0.0
491000, 71.0, 27.0, 2.0, 0.0
492000, 70.0, 28.0, 2.0, 0.0
493000, 62.0, 35.0, 3.0, 0.0
494000, 66.0, 33.0, 1.0, 0.0
495000, 63.0, 34.0, 3.0, 0.0
496000, 64.0, 33.0, 3.0, 0.0
497000, 58.0, 39.0, 3.0, 0.0
498000, 61.0, 37.0, 2.0, 0.0
499000, 74.0, 26.0, 0.0, 0.0
500000, 64.0, 35.0, 1.0, 0.0
501000, 59.0, 37.0, 4.0, 0.0
502000, 71.0, 27.0, 2.0, 0.0
503000, 67.0, 32.0, 1.0, 0.0
504000, 64.0, 32.0, 4.0, 0.0
505000, 74.0, 25.0, 1.0, 0.0
506000, 66.0, 33.0, 1.0, 0.0
507000, 64.0, 35.0, 1.0, 0.0
508000, 60.0, 39.0, 1.0, 0.0
509000, 65.0, 32.0, 3.0, 0.0
510000, 70.0, 26.0, 4.0, 0.0
511000, 64.0, 35.0, 1.0, 0.0
512000, 69.0, 31.0, 0.0, 0.0
513000, 75.0, 23.0, 2.0, 0.0
514000, 69.0, 28.0, 3.0, 0.0
515000, 70.0, 29.0, 1.0, 0.0
516000, 70.0, 29.0, 1.0, 0.0
517000, 63.0, 34.0, 3.0, 0.0
518000, 67.0, 31.0, 2.0, 0.0
519000, 67.0, 29.0, 4.0, 0.0
520000, 74.0, 25.0, 1.0, 0.0
521000, 64.0, 30.0, 6.0, 0.0
522000, 64.0, 35.0, 1.0, 0.0
523000, 71.0, 29.0, 0.0, 0.0
524000, 66.0, 32.0, 2.0, 0.0
525000, 77.0, 22.0, 1.0, 0.0
526000, 62.0, 36.0, 2.0, 0.0
527000, 66.0, 31.0, 3.0, 0.0
528000, 68.0, 32.0, 0.0, 0.0
529000, 64.0, 34.0, 2.0, 0.0
530000, 70.0, 28.0, 2.0, 0.0
531000, 70.0, 29.0, 1.0, 0.0
532000, 60.0, 40.0, 0.0, 0.0
533000, 67.0, 31.0, 2.0, 0.0
534000, 69.0, 28.0, 3.0, 0.0
535000, 57.0, 42.0, 1.0, 0.0
536000, 63.0, 37.0, 0.0, 0.0
537000, 63.0, 33.0, 4.0, 0.0
538000, 65.0, 34.0, 1.0, 0.0
539000, 63.0, 36.0, 1.0, 0.0
540000, 62.0, 38.0, 0.0, 0.0
541000, 67.0, 31.0, 2.0, 0.0
542000, 64.0, 36.0, 0.0, 0.0
543000, 65.0, 33.0, 2.0, 0.0
544000, 70.0, 28.0, 2.0, 0.0
545000, 63.0, 33.0, 4.0, 0.0
546000, 68.0, 30.0, 2.0, 0.0
547000, 64.0, 34.0, 2.0, 0.0
548000, 57.0, 37.0, 6.0, 0.0
549000, 62.0, 37.0, 1.0, 0.0
550000, 74.0, 24.0, 2.0, 0.0
551000, 59.0, 34.0, 7.0, 0.0
552000, 66.0, 33.0, 1.0, 0.0
553000, 71.0, 29.0, 0.0, 0.0
554000, 68.0, 31.0, 1.0, 0.0
555000, 68.0, 31.0, 1.0, 0.0
556000, 64.0, 35.0, 1.0, 0.0
557000, 64.0, 35.0, 1.0, 0.0
558000, 61.0, 37.0, 2.0, 0.0
559000, 62.0, 38.0, 0.0, 0.0
560000, 65.0, 31.0, 4.0, 0.0
561000, 67.0, 30.0, 3.0, 0.0
562000, 63.0, 36.0, 1.0, 0.0
563000, 67.0, 32.0, 1.0, 0.0
564000, 72.0, 26.0, 2.0, 0.0
565000, 60.0, 36.0, 4.0, 0.0
566000, 70.0, 30.0, 0.0, 0.0
567000, 67.0, 32.0, 1.0, 0.0
568000, 72.0, 28.0, 0.0, 0.0
569000, 71.0, 28.0, 1.0, 0.0
570000, 68.0, 29.0, 3.0, 0.0
571000, 65.0, 31.0, 4.0, 0.0
572000, 71.0, 29.0, 0.0, 0.0
573000, 65.0, 34.0, 1.0, 0.0
574000, 67.0, 31.0, 2.0, 0.0
575000, 75.0, 23.0, 2.0, 0.0
576000, 71.0, 27.0, 2.0, 0.0
577000, 76.0, 21.0, 3.0, 0.0
578000, 67.0, 31.0, 2.0, 0.0
579000, 70.0, 29.0, 1.0, 0.0
580000, 61.0, 38.0, 1.0, 0.0
581000, 74.0, 24.0, 2.0, 0.0
582000, 64.0, 34.0, 2.0, 0.0
583000, 72.0, 28.0, 0.0, 0.0
584000, 70.0, 28.0, 2.0, 0.0
585000, 64.0, 30.0, 6.0, 0.0
586000, 60.0, 39.0, 1.0, 0.0
587000, 63.0, 37.0, 0.0, 0.0
588000, 64.0, 33.0, 3.0, 0.0
589000, 64.0, 35.0, 1.0, 0.0
590000, 67.0, 32.0, 1.0, 0.0
591000, 74.0, 25.0, 1.0, 0.0
592000, 70.0, 29.0, 1.0, 0.0
593000, 65.0, 33.0, 2.0, 0.0
594000, 66.0, 31.0, 3.0, 0.0
595000, 64.0, 35.0, 1.0, 0.0
596000, 59.0, 39.0, 2.0, 0.0
597000, 66.0, 30.0, 4.0, 0.0
598000, 73.0, 26.0, 1.0, 0.0
599000, 65.0, 34.0, 1.0, 0.0
600000, 64.0, 32.0, 4.0, 0.0
601000, 71.0, 29.0, 0.0, 0.0
602000, 68.0, 31.0, 1.0, 0.0
603000, 63.0, 35.0, 2.0, 0.0
604000, 72.0, 28.0, 0.0, 0.0
605000, 71.0, 26.0, 3.0, 0.0
606000, 67.0, 32.0, 1.0, 0.0
607000, 70.0, 29.0, 1.0, 0.0
